dataset,tess_size,length_scale,output_variance,zero_boundary,n_recurrence,N,acc_train,acc_test
BeetleFly,16.0,0.01,0.1,0.0,1.0,0.0,0.9,0.855
BeetleFly,16.0,0.01,0.1,0.0,1.0,8.0,0.95,0.9025
BeetleFly,16.0,0.01,0.1,0.0,5.0,0.0,0.9,0.855
BeetleFly,16.0,0.01,0.1,0.0,5.0,8.0,1.0,0.95
BeetleFly,16.0,0.01,0.5,1.0,1.0,0.0,0.8,0.76
BeetleFly,16.0,0.01,0.5,1.0,1.0,8.0,0.95,0.9025
BeetleFly,16.0,0.01,0.5,1.0,5.0,0.0,0.8,0.76
BeetleFly,16.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9025
BeetleFly,16.0,0.01,0.5,0.0,1.0,0.0,0.9,0.855
BeetleFly,16.0,0.01,0.5,0.0,1.0,8.0,0.95,0.9025
BeetleFly,16.0,0.01,0.5,0.0,5.0,0.0,0.95,0.9025
BeetleFly,16.0,0.01,0.5,0.0,5.0,8.0,0.9,0.855
BeetleFly,32.0,0.001,0.1,1.0,1.0,0.0,0.8,0.76
BeetleFly,32.0,0.001,0.1,1.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.001,0.1,1.0,5.0,0.0,0.85,0.8075
BeetleFly,32.0,0.001,0.1,1.0,5.0,8.0,0.9,0.855
BeetleFly,32.0,0.001,0.1,0.0,1.0,0.0,0.9,0.855
BeetleFly,32.0,0.001,0.1,0.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.001,0.1,0.0,5.0,0.0,0.95,0.9025
BeetleFly,32.0,0.001,0.1,0.0,5.0,8.0,0.85,0.8075
BeetleFly,32.0,0.001,0.5,1.0,1.0,0.0,0.8,0.76
BeetleFly,32.0,0.001,0.5,1.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.001,0.5,1.0,5.0,0.0,0.8,0.76
BeetleFly,32.0,0.001,0.5,1.0,5.0,8.0,0.9,0.855
BeetleFly,32.0,0.001,0.5,0.0,1.0,0.0,0.9,0.855
BeetleFly,32.0,0.001,0.5,0.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.001,0.5,0.0,5.0,0.0,0.9,0.855
BeetleFly,32.0,0.001,0.5,0.0,5.0,8.0,0.85,0.8075
BeetleFly,32.0,0.01,0.1,1.0,1.0,0.0,0.8,0.76
BeetleFly,32.0,0.01,0.1,1.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.01,0.1,1.0,5.0,0.0,0.8,0.76
BeetleFly,32.0,0.01,0.1,1.0,5.0,8.0,1.0,0.95
BeetleFly,32.0,0.01,0.1,0.0,1.0,0.0,0.9,0.855
BeetleFly,32.0,0.01,0.1,0.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.01,0.1,0.0,5.0,0.0,0.95,0.9025
BeetleFly,32.0,0.01,0.1,0.0,5.0,8.0,0.6,0.57
BeetleFly,32.0,0.01,0.5,1.0,1.0,0.0,0.8,0.76
BeetleFly,32.0,0.01,0.5,1.0,1.0,8.0,0.95,0.9025
BeetleFly,32.0,0.01,0.5,1.0,5.0,0.0,0.8,0.76
BeetleFly,32.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9025
BeetleFly,32.0,0.01,0.5,0.0,1.0,0.0,0.9,0.855
BeetleFly,32.0,0.01,0.5,0.0,1.0,8.0,1.0,0.95
BeetleFly,32.0,0.01,0.5,0.0,5.0,0.0,0.9,0.855
BeetleFly,32.0,0.01,0.5,0.0,5.0,8.0,0.9,0.855
BeetleFly,64.0,0.001,0.1,1.0,1.0,0.0,0.8,0.76
BeetleFly,64.0,0.001,0.1,1.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.001,0.1,1.0,5.0,0.0,0.8,0.76
BeetleFly,64.0,0.001,0.1,1.0,5.0,8.0,0.95,0.9025
BeetleFly,64.0,0.001,0.1,0.0,1.0,0.0,0.9,0.855
BeetleFly,64.0,0.001,0.1,0.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.001,0.1,0.0,5.0,0.0,0.95,0.9025
BeetleFly,64.0,0.001,0.1,0.0,5.0,8.0,0.9,0.855
BeetleFly,64.0,0.001,0.5,1.0,1.0,0.0,0.8,0.76
BeetleFly,64.0,0.001,0.5,1.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.001,0.5,1.0,5.0,0.0,0.8,0.76
BeetleFly,64.0,0.001,0.5,1.0,5.0,8.0,1.0,0.95
BeetleFly,64.0,0.001,0.5,0.0,1.0,0.0,0.9,0.855
BeetleFly,64.0,0.001,0.5,0.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.001,0.5,0.0,5.0,0.0,0.95,0.9025
BeetleFly,64.0,0.001,0.5,0.0,5.0,8.0,0.9,0.855
BeetleFly,64.0,0.01,0.1,1.0,1.0,0.0,0.8,0.76
BeetleFly,64.0,0.01,0.1,1.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.01,0.1,1.0,5.0,0.0,0.85,0.8075
BeetleFly,64.0,0.01,0.1,1.0,5.0,8.0,1.0,0.95
BeetleFly,64.0,0.01,0.1,0.0,1.0,0.0,0.9,0.855
BeetleFly,64.0,0.01,0.1,0.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.01,0.1,0.0,5.0,0.0,0.95,0.9025
BeetleFly,64.0,0.01,0.1,0.0,5.0,8.0,0.85,0.8075
BeetleFly,64.0,0.01,0.5,1.0,1.0,0.0,0.8,0.76
BeetleFly,64.0,0.01,0.5,1.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.01,0.5,1.0,5.0,0.0,0.8,0.76
BeetleFly,64.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9025
BeetleFly,64.0,0.01,0.5,0.0,1.0,0.0,0.9,0.855
BeetleFly,64.0,0.01,0.5,0.0,1.0,8.0,0.95,0.9025
BeetleFly,64.0,0.01,0.5,0.0,5.0,0.0,0.9,0.855
BeetleFly,64.0,0.01,0.5,0.0,5.0,8.0,0.8,0.76
BirdChicken,16.0,0.001,0.1,1.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.1,1.0,1.0,8.0,0.95,0.9025
BirdChicken,16.0,0.001,0.1,1.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.1,1.0,5.0,8.0,1.0,0.95
BirdChicken,16.0,0.001,0.1,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.1,0.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.001,0.1,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.1,0.0,5.0,8.0,0.8,0.76
BirdChicken,16.0,0.001,0.5,1.0,1.0,0.0,0.8,0.76
BirdChicken,16.0,0.001,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.001,0.5,1.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.5,1.0,5.0,8.0,1.0,0.95
BirdChicken,16.0,0.001,0.5,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.001,0.5,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.001,0.5,0.0,5.0,8.0,0.75,0.7124999999999999
BirdChicken,16.0,0.01,0.1,1.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.01,0.1,1.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.01,0.1,1.0,5.0,0.0,0.8,0.76
BirdChicken,16.0,0.01,0.1,1.0,5.0,8.0,0.95,0.9025
BirdChicken,16.0,0.01,0.1,0.0,1.0,0.0,0.85,0.8075
BirdChicken,16.0,0.01,0.1,0.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.01,0.1,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.01,0.1,0.0,5.0,8.0,0.75,0.7124999999999999
BirdChicken,16.0,0.01,0.5,1.0,1.0,0.0,0.7,0.6649999999999999
BirdChicken,16.0,0.01,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.01,0.5,1.0,5.0,0.0,0.85,0.8075
BirdChicken,16.0,0.01,0.5,1.0,5.0,8.0,0.85,0.8075
BirdChicken,16.0,0.01,0.5,0.0,1.0,0.0,0.8,0.76
BirdChicken,16.0,0.01,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,16.0,0.01,0.5,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,16.0,0.01,0.5,0.0,5.0,8.0,0.7,0.6649999999999999
BirdChicken,32.0,0.001,0.1,1.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.001,0.1,1.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.001,0.1,1.0,5.0,0.0,0.8,0.76
BirdChicken,32.0,0.001,0.1,1.0,5.0,8.0,1.0,0.95
BirdChicken,32.0,0.001,0.1,0.0,1.0,0.0,0.95,0.9025
BirdChicken,32.0,0.001,0.1,0.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.001,0.1,0.0,5.0,0.0,0.8,0.76
BirdChicken,32.0,0.001,0.1,0.0,5.0,8.0,0.7,0.6649999999999999
BirdChicken,32.0,0.001,0.5,1.0,1.0,0.0,0.8,0.76
BirdChicken,32.0,0.001,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.001,0.5,1.0,5.0,0.0,0.8,0.76
BirdChicken,32.0,0.001,0.5,1.0,5.0,8.0,0.95,0.9025
BirdChicken,32.0,0.001,0.5,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.001,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.001,0.5,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.001,0.5,0.0,5.0,8.0,0.75,0.7124999999999999
BirdChicken,32.0,0.01,0.1,1.0,1.0,0.0,0.85,0.8075
BirdChicken,32.0,0.01,0.1,1.0,1.0,8.0,0.95,0.9025
BirdChicken,32.0,0.01,0.1,1.0,5.0,0.0,0.8,0.76
BirdChicken,32.0,0.01,0.1,1.0,5.0,8.0,1.0,0.95
BirdChicken,32.0,0.01,0.1,0.0,1.0,0.0,0.8,0.76
BirdChicken,32.0,0.01,0.1,0.0,1.0,8.0,0.95,0.9025
BirdChicken,32.0,0.01,0.1,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.01,0.1,0.0,5.0,8.0,0.65,0.6174999999999999
BirdChicken,32.0,0.01,0.5,1.0,1.0,0.0,0.7,0.6649999999999999
BirdChicken,32.0,0.01,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.01,0.5,1.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9025
BirdChicken,32.0,0.01,0.5,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,32.0,0.01,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,32.0,0.01,0.5,0.0,5.0,0.0,0.8,0.76
BirdChicken,32.0,0.01,0.5,0.0,5.0,8.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.1,1.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.1,1.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.001,0.1,1.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.1,1.0,5.0,8.0,0.95,0.9025
BirdChicken,64.0,0.001,0.1,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.1,0.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.001,0.1,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.1,0.0,5.0,8.0,0.8,0.76
BirdChicken,64.0,0.001,0.5,1.0,1.0,0.0,0.8,0.76
BirdChicken,64.0,0.001,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.001,0.5,1.0,5.0,0.0,0.8,0.76
BirdChicken,64.0,0.001,0.5,1.0,5.0,8.0,0.95,0.9025
BirdChicken,64.0,0.001,0.5,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.001,0.5,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.001,0.5,0.0,5.0,8.0,0.65,0.6174999999999999
BirdChicken,64.0,0.01,0.1,1.0,1.0,0.0,0.8,0.76
BirdChicken,64.0,0.01,0.1,1.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.01,0.1,1.0,5.0,0.0,0.8,0.76
BirdChicken,64.0,0.01,0.1,1.0,5.0,8.0,0.85,0.8075
BirdChicken,64.0,0.01,0.1,0.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.1,0.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.01,0.1,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.1,0.0,5.0,8.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.5,1.0,1.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.5,1.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.01,0.5,1.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9025
BirdChicken,64.0,0.01,0.5,0.0,1.0,0.0,0.8,0.76
BirdChicken,64.0,0.01,0.5,0.0,1.0,8.0,1.0,0.95
BirdChicken,64.0,0.01,0.5,0.0,5.0,0.0,0.75,0.7124999999999999
BirdChicken,64.0,0.01,0.5,0.0,5.0,8.0,0.8,0.76
CBF,16.0,0.001,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.1,1.0,1.0,8.0,0.8,0.7857776000000001
CBF,16.0,0.001,0.1,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.1,1.0,5.0,8.0,1.0,0.982222
CBF,16.0,0.001,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.1,0.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.1,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,16.0,0.001,0.1,0.0,5.0,8.0,0.8,0.7857776000000001
CBF,16.0,0.001,0.5,1.0,1.0,0.0,0.7333333333333333,0.7202961333333333
CBF,16.0,0.001,0.5,1.0,1.0,8.0,0.8,0.7857776000000001
CBF,16.0,0.001,0.5,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.5,1.0,5.0,8.0,1.0,0.982222
CBF,16.0,0.001,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.5,0.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.5,0.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.001,0.5,0.0,5.0,8.0,0.8666666666666667,0.8512590666666667
CBF,16.0,0.01,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.01,0.1,1.0,1.0,8.0,0.8,0.7857776000000001
CBF,16.0,0.01,0.1,1.0,5.0,0.0,0.8,0.7857776000000001
CBF,16.0,0.01,0.1,1.0,5.0,8.0,1.0,0.982222
CBF,16.0,0.01,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.01,0.1,0.0,1.0,8.0,0.8333333333333334,0.8185183333333333
CBF,16.0,0.01,0.1,0.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.01,0.1,0.0,5.0,8.0,0.6333333333333333,0.6220739333333334
CBF,16.0,0.01,0.5,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.01,0.5,1.0,1.0,8.0,0.7333333333333333,0.7202961333333333
CBF,16.0,0.01,0.5,1.0,5.0,0.0,0.8,0.7857776000000001
CBF,16.0,0.01,0.5,1.0,5.0,8.0,1.0,0.982222
CBF,16.0,0.01,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,16.0,0.01,0.5,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,16.0,0.01,0.5,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,16.0,0.01,0.5,0.0,5.0,8.0,0.9666666666666668,0.9494812666666668
CBF,32.0,0.001,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.1,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.1,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.1,1.0,5.0,8.0,1.0,0.982222
CBF,32.0,0.001,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.1,0.0,1.0,8.0,0.8333333333333334,0.8185183333333333
CBF,32.0,0.001,0.1,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,32.0,0.001,0.1,0.0,5.0,8.0,0.8,0.7857776000000001
CBF,32.0,0.001,0.5,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.5,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.5,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.5,1.0,5.0,8.0,0.9666666666666668,0.9494812666666668
CBF,32.0,0.001,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.001,0.5,0.0,1.0,8.0,0.8333333333333334,0.8185183333333333
CBF,32.0,0.001,0.5,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,32.0,0.001,0.5,0.0,5.0,8.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.1,1.0,1.0,8.0,0.8,0.7857776000000001
CBF,32.0,0.01,0.1,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.1,1.0,5.0,8.0,1.0,0.982222
CBF,32.0,0.01,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.1,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,32.0,0.01,0.1,0.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.1,0.0,5.0,8.0,0.8666666666666667,0.8512590666666667
CBF,32.0,0.01,0.5,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.5,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.5,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.5,1.0,5.0,8.0,0.9,0.8839998
CBF,32.0,0.01,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,32.0,0.01,0.5,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,32.0,0.01,0.5,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,32.0,0.01,0.5,0.0,5.0,8.0,0.9333333333333332,0.9167405333333333
CBF,64.0,0.001,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.1,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.1,1.0,5.0,0.0,0.8,0.7857776000000001
CBF,64.0,0.001,0.1,1.0,5.0,8.0,0.9,0.8839998
CBF,64.0,0.001,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.1,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,64.0,0.001,0.1,0.0,5.0,0.0,0.8333333333333334,0.8185183333333333
CBF,64.0,0.001,0.1,0.0,5.0,8.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.5,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.5,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.5,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.5,1.0,5.0,8.0,1.0,0.982222
CBF,64.0,0.001,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.001,0.5,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,64.0,0.001,0.5,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,64.0,0.001,0.5,0.0,5.0,8.0,0.9,0.8839998
CBF,64.0,0.01,0.1,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.1,1.0,1.0,8.0,0.8,0.7857776000000001
CBF,64.0,0.01,0.1,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.1,1.0,5.0,8.0,1.0,0.982222
CBF,64.0,0.01,0.1,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.1,0.0,1.0,8.0,0.8,0.7857776000000001
CBF,64.0,0.01,0.1,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,64.0,0.01,0.1,0.0,5.0,8.0,0.9333333333333332,0.9167405333333333
CBF,64.0,0.01,0.5,1.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.5,1.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.5,1.0,5.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.5,1.0,5.0,8.0,0.9,0.8839998
CBF,64.0,0.01,0.5,0.0,1.0,0.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.5,0.0,1.0,8.0,0.7666666666666667,0.7530368666666667
CBF,64.0,0.01,0.5,0.0,5.0,0.0,0.8,0.7857776000000001
CBF,64.0,0.01,0.5,0.0,5.0,8.0,0.8333333333333334,0.8185183333333333
Car,16.0,0.001,0.1,1.0,1.0,0.0,0.7666666666666667,0.7842912758620689
Car,16.0,0.001,0.1,1.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,16.0,0.001,0.1,1.0,5.0,0.0,0.9,0.9206897586206896
Car,16.0,0.001,0.1,1.0,5.0,8.0,0.95,0.9718391896551722
Car,16.0,0.001,0.1,0.0,1.0,0.0,0.7833333333333333,0.8013410862068964
Car,16.0,0.001,0.1,0.0,1.0,8.0,0.9666666666666668,0.988889
Car,16.0,0.001,0.1,0.0,5.0,0.0,0.8833333333333333,0.9036399482758619
Car,16.0,0.001,0.1,0.0,5.0,8.0,0.9166666666666666,0.9377395689655171
Car,16.0,0.001,0.5,1.0,1.0,0.0,0.7666666666666667,0.7842912758620689
Car,16.0,0.001,0.5,1.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,16.0,0.001,0.5,1.0,5.0,0.0,0.9,0.9206897586206896
Car,16.0,0.001,0.5,1.0,5.0,8.0,0.9333333333333332,0.9547893793103447
Car,16.0,0.001,0.5,0.0,1.0,0.0,0.8,0.8183908965517241
Car,16.0,0.001,0.5,0.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,16.0,0.001,0.5,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,16.0,0.001,0.5,0.0,5.0,8.0,0.3833333333333333,0.3921456379310344
Car,16.0,0.01,0.1,1.0,1.0,0.0,0.7666666666666667,0.7842912758620689
Car,16.0,0.01,0.1,1.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,16.0,0.01,0.1,1.0,5.0,0.0,0.9,0.9206897586206896
Car,16.0,0.01,0.1,1.0,5.0,8.0,0.95,0.9718391896551722
Car,16.0,0.01,0.1,0.0,1.0,0.0,0.8,0.8183908965517241
Car,16.0,0.01,0.1,0.0,1.0,8.0,0.9166666666666666,0.9377395689655171
Car,16.0,0.01,0.1,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,16.0,0.01,0.1,0.0,5.0,8.0,0.95,0.9718391896551722
Car,16.0,0.01,0.5,1.0,1.0,0.0,0.7833333333333333,0.8013410862068964
Car,16.0,0.01,0.5,1.0,1.0,8.0,0.9666666666666668,0.988889
Car,16.0,0.01,0.5,1.0,5.0,0.0,0.9,0.9206897586206896
Car,16.0,0.01,0.5,1.0,5.0,8.0,0.9166666666666666,0.9377395689655171
Car,16.0,0.01,0.5,0.0,1.0,0.0,0.8166666666666667,0.8354407068965517
Car,16.0,0.01,0.5,0.0,1.0,8.0,0.95,0.9718391896551722
Car,16.0,0.01,0.5,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,16.0,0.01,0.5,0.0,5.0,8.0,0.85,0.8695403275862068
Car,32.0,0.001,0.1,1.0,1.0,0.0,0.8,0.8183908965517241
Car,32.0,0.001,0.1,1.0,1.0,8.0,0.9,0.9206897586206896
Car,32.0,0.001,0.1,1.0,5.0,0.0,0.9,0.9206897586206896
Car,32.0,0.001,0.1,1.0,5.0,8.0,0.9666666666666668,0.988889
Car,32.0,0.001,0.1,0.0,1.0,0.0,0.8333333333333334,0.8524905172413793
Car,32.0,0.001,0.1,0.0,1.0,8.0,0.8833333333333333,0.9036399482758619
Car,32.0,0.001,0.1,0.0,5.0,0.0,0.8833333333333333,0.9036399482758619
Car,32.0,0.001,0.1,0.0,5.0,8.0,0.85,0.8695403275862068
Car,32.0,0.001,0.5,1.0,1.0,0.0,0.8,0.8183908965517241
Car,32.0,0.001,0.5,1.0,1.0,8.0,0.95,0.9718391896551722
Car,32.0,0.001,0.5,1.0,5.0,0.0,0.9,0.9206897586206896
Car,32.0,0.001,0.5,1.0,5.0,8.0,0.9666666666666668,0.988889
Car,32.0,0.001,0.5,0.0,1.0,0.0,0.8,0.8183908965517241
Car,32.0,0.001,0.5,0.0,1.0,8.0,0.8833333333333333,0.9036399482758619
Car,32.0,0.001,0.5,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,32.0,0.001,0.5,0.0,5.0,8.0,0.9,0.9206897586206896
Car,32.0,0.01,0.1,1.0,1.0,0.0,0.8,0.8183908965517241
Car,32.0,0.01,0.1,1.0,1.0,8.0,0.9666666666666668,0.988889
Car,32.0,0.01,0.1,1.0,5.0,0.0,0.9,0.9206897586206896
Car,32.0,0.01,0.1,1.0,5.0,8.0,0.95,0.9718391896551722
Car,32.0,0.01,0.1,0.0,1.0,0.0,0.8166666666666667,0.8354407068965517
Car,32.0,0.01,0.1,0.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,32.0,0.01,0.1,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,32.0,0.01,0.1,0.0,5.0,8.0,0.9166666666666666,0.9377395689655171
Car,32.0,0.01,0.5,1.0,1.0,0.0,0.7833333333333333,0.8013410862068964
Car,32.0,0.01,0.5,1.0,1.0,8.0,0.9333333333333332,0.9547893793103447
Car,32.0,0.01,0.5,1.0,5.0,0.0,0.9,0.9206897586206896
Car,32.0,0.01,0.5,1.0,5.0,8.0,0.95,0.9718391896551722
Car,32.0,0.01,0.5,0.0,1.0,0.0,0.7833333333333333,0.8013410862068964
Car,32.0,0.01,0.5,0.0,1.0,8.0,0.9166666666666666,0.9377395689655171
Car,32.0,0.01,0.5,0.0,5.0,0.0,0.8666666666666667,0.8865901379310344
Car,32.0,0.01,0.5,0.0,5.0,8.0,0.9166666666666666,0.9377395689655171
Car,64.0,0.001,0.1,1.0,1.0,0.0,0.7833333333333333,0.8013410862068964
